run,time,nnz,rmse
13,670.0000513,40258968,1.113995844
13,680.0003698,40258968,1.113995844
13,690.0000253,40258968,1.113995844
13,700.0006328,40258968,1.113995844
13,710.0009921,40258968,1.113995844
13,720.0005054,40258968,1.113995844
13,730.0006561,40258968,1.113995844
13,740.0005631,40258968,1.113995844
13,750.001199,40258968,1.113995844
13,760.000515,40258968,1.113995844
13,770.0002592,40258968,1.113995844
13,780.0007405,40258968,1.113995844
13,790.0006654,40258968,1.113995844
13,800.000536,40258968,1.113995844
13,810.000582,40258968,1.113995844
13,820.0010231,40258968,1.113995844
13,830.0008898,40258968,1.113995844
13,840.000885,45034925,1.099410095
13,850.0001216,49861510,1.087671494
13,860.0009305,49861510,1.087671494
13,870.0009289,49861510,1.087671494
13,880.0007939,49861510,1.087671494
13,890.0004199,49861510,1.087671494
13,900.0010569,49861510,1.087671494
13,910.0005841,49861510,1.087671494
13,920.0007627,49861510,1.087671494
13,930.0005486,49861510,1.087671494
13,940.0004196,49861510,1.087671494
13,950.0005403,49861510,1.087671494
13,960.0008612,60384144,1.066863837
13,970.0000193,60384144,1.066863837
13,980.0004201,60384144,1.066863837
13,990.0007434,60384144,1.066863837
13,1000.000459,60384144,1.066863837
13,1010.000167,60384144,1.066863837
13,1020.000818,60384144,1.066863837
13,1030.000628,60384144,1.066863837
13,1040.000624,60384144,1.066863837
13,1050.000594,60384144,1.066863837
13,1060.001118,60384144,1.066863837
13,1070.000209,60384144,1.066863837
13,1080.000521,60384144,1.066863837
13,1090.000287,60384144,1.066863837
13,1100.000212,60384144,1.066863837
13,1110.000688,60384144,1.066863837
13,1120.000772,69990022,1.052591636
13,1130.000795,69990022,1.052591636
13,1140.000415,69990022,1.052591636
13,1150.000644,69990022,1.052591636
13,1160.000479,69990022,1.052591636
13,1170.000532,69990022,1.052591636
13,1180.000746,69990022,1.052591636
13,1190.000128,69990022,1.052591636
13,1200.000817,69990022,1.052591636
14,10.00072265,0,nan
14,20.00077438,0,nan
14,30.00048947,0,nan
14,40.00033045,0,nan
14,50.00018239,0,nan
14,60.00051188,0,nan
14,70.00053144,2292421,1.424569556
14,80.00088835,7331006,1.397341229
14,90.00006056,10051386,1.388688401
14,100.0011103,10051386,1.388688401
14,110.0007389,10051386,1.388688401
14,120.0000801,10051386,1.388688401
14,130.0008974,10051386,1.388688401
14,140.0006914,12344442,1.338274173
14,150.0010858,14816756,1.298736995
14,160.0004156,17333810,1.267382553
14,170.0005653,20101553,1.241908067
14,180.0005455,20101553,1.241908067
14,190.0003214,20101553,1.241908067
14,200.0000963,20101553,1.241908067
14,210.0005722,22393974,1.220471038
14,220.0006802,23600305,1.210344867
14,230.0002842,26084875,1.192351375
14,240.0009155,27383316,1.184128225
14,250.0004873,28739265,1.175996061
14,260.000787,30153775,1.168745297
14,270.0010264,30153775,1.168745297
14,280.0005302,32446831,1.157131347
14,290.0007162,32446831,1.157131347
14,300.0003417,34919145,1.145903195
14,310.000232,37436199,1.135178788
14,320.0004225,37436199,1.135178788
14,330.0000274,37436199,1.135178788
14,340.0005152,40203942,1.124915188
14,350.0007799,42496363,1.117313378
14,360.0009863,42496363,1.117313378
14,370.0006356,44967834,1.109711897
14,380.0002882,46187264,1.106173086
14,390.0007179,47485705,1.102507992
14,400.0000336,47485705,1.102507992
14,410.0007553,47485705,1.102507992
14,420.0001302,51134710,1.093292559
14,430.0003674,52549220,1.090134042
14,440.000422,53745788,1.087502068
14,450.0004468,55021534,1.084776242
14,460.0000203,57538588,1.079382049
14,470.0005896,57538588,1.079382049
14,480.0006349,57538588,1.079382049
14,490.0011528,59831009,1.07499532
14,500.0008161,59831009,1.07499532
14,510.0001373,62598752,1.069985259
14,520.0006344,65070223,1.065828082
14,530.0009482,66289653,1.063855209
14,540.0006161,67588094,1.061738728
14,550.0002863,67588094,1.061738728
14,560.0007672,69881150,1.058381554
14,570.001056,69881150,1.058381554
14,580.0005391,69881150,1.058381554
14,590.000448,72433667,1.054738852
14,600.0005338,75123923,1.051204156
14,610.0006135,77640977,1.047870224
14,620.0006182,78754951,1.046514069
14,630.0003488,79933398,1.045074366
14,640.000654,79933398,1.045074366
14,650.0004134,79933398,1.045074366
14,660.0007069,79933398,1.045074366
14,670.0009706,83765087,1.041156502
14,680.0003417,86390856,1.038443891
14,690.0000653,87689297,1.03700622
14,700.0008287,89982353,1.034649288
14,710.0010588,89982353,1.034649288
14,720.0007946,89982353,1.034649288
14,730.0010023,89982353,1.034649288
14,740.0000434,91178921,1.033478732
14,750.0000336,93810616,1.03085201
14,760.0001428,98856154,1.02615358
14,770.0006714,100034601,1.025063495
14,780.0010586,100034601,1.025063495
14,790.0006523,100034601,1.025063495
14,800.0008008,100034601,1.025063495
14,810.0008683,100034601,1.025063495
14,820.0006368,101240932,1.024030764
14,830.0005724,103706300,1.022082151
14,840.0002697,108660803,1.018219431
14,850.0009286,110088197,1.017273502
14,860.0006933,110088197,1.017273502
14,870.0008729,110088197,1.017273502
14,880.0006773,110088197,1.017273502
14,890.0006554,110088197,1.017273502
14,900.0006607,113687749,1.014603245
14,910.0007308,116070374,1.013116332
14,920.0008442,118723925,1.011321608
14,930.0006528,120138435,1.010387536
14,940.0001433,120138435,1.010387536
14,950.0004041,120138435,1.010387536
14,960.0001249,120138435,1.010387536
14,970.0008585,122609906,1.008680155
14,980.0000772,124993621,1.007055953
14,990.0000226,126107595,1.006332956
14,1000.000664,127463544,1.00547943
14,1010.000169,130191772,1.003841175
14,1020.000753,130191772,1.003841175
14,1030.000484,130191772,1.003841175
14,1040.000315,131388340,1.00310868
14,1050.00099,135046711,1.000912524
14,1060.000338,135046711,1.000912524
14,1070.000698,136173949,1.000285074
14,1080.000693,137515714,0.9995687271
14,1090.000953,138827500,0.998741642
14,1100.000524,140242010,0.9979580129
14,1110.000541,141401167,0.9974232007
14,1120.000564,143812845,0.9963472123
14,1130.000233,145095547,0.9958290391
14,1140.001189,145095547,0.9958290391
14,1150.000939,146209521,0.9952149051
14,1160.000826,147565470,0.9944758496
14,1170.000476,147565470,0.9944758496
14,1180.000836,150293698,0.9930629398
14,1190.000007,152665807,0.9918706
14,1200.000486,155148637,0.9906137163
15,10.00070572,0,nan
15,20.00093126,2322868,1.669239024
15,30.00007582,5019304,1.633636201
15,40.00110269,6706453,1.537965176
15,50.00067735,10038174,1.427443526
15,60.00027966,11723794,1.384099914
15,70.00041723,15219839,1.318383359
15,80.00067139,17063288,1.291506574
15,90.00002789,20170643,1.254402322
15,100.000823,22069215,1.236499844
15,110.0009184,25108712,1.211476009
15,120.0000474,26951778,1.198591114
15,130.0004289,29858124,1.1809452
15,140.0001421,32549267,1.166216702
15,150.0000746,34544712,1.157062008
15,160.0006461,37247217,1.145484914
15,170.0008421,39223722,1.137386835
15,180.0004132,42265149,1.126363825
15,190.0008173,44670305,1.118625826
15,200.0006647,47242071,1.111106984
15,210.0003977,49684048,1.104275526
15,220.0008485,51925217,1.099009139
15,230.0007553,54673118,1.09285822
15,240.000947,56565351,1.088557592
15,250.0003383,59690509,1.082365953
15,260.0006392,62391323,1.077228571
15,270.0000298,64708576,1.073192124
15,280.0000069,66425999,1.070259243
15,290.0003355,69621084,1.065431417
15,300.0011497,71441798,1.062744981
15,310.0000749,74820363,1.05801524
15,320.000721,76774585,1.055491566
15,330.0008647,79515694,1.052103363
15,340.0002055,81794838,1.049395229
15,350.0000036,84533398,1.046336047
15,360.0006266,86975808,1.043719767
15,370.0007885,89231264,1.041496911
15,380.0003209,91956499,1.038802205
15,390.0004725,94521883,1.036272413
15,400.0010548,96970108,1.033989542
15,410.0007212,99090322,1.032167258
15,420.0002794,101634061,1.030177348
15,430.0004175,104054419,1.028135081
15,440.000066,106650681,1.026032322
15,450.001061,109068830,1.024226471
15,460.0003545,111823921,1.022217282
15,470.0002334,113755344,1.02074339
15,480.0004735,117135848,1.018319519
15,490.0006926,118998034,1.017050677
15,500.0003562,122148131,1.015051491
15,510.0005152,124014013,1.01362543
15,520.0000229,126838337,1.011740207
15,530.000361,129190148,1.010210355
15,540.0006976,132140736,1.008455423
15,550.0011945,133893226,1.007255772
15,560.0000663,136807071,1.005414604
15,570.0001872,138911282,1.004091908
15,580.0007145,141391297,1.002792404
15,590.0004253,143931030,1.001386098
15,600.0000994,146933558,0.9998895806
15,610.0004435,148951215,0.9989121299
15,620.0003736,151951251,0.9972777352
15,630.0004487,153238829,0.9966282703
15,640.0009971,156637335,0.9949819616
15,650.0011206,158800164,0.9939281158
15,660.0000572,160988169,0.9928334676
15,670.0013883,164353532,0.9911496887
15,680.0001402,166004048,0.9903886611
15,690.0008686,169371344,0.9889525682
15,700.0012233,170558376,0.9884619287
15,710.0027032,174679213,0.9867091753
15,720.0009868,176390619,0.9859805056
15,730.0007377,179401935,0.9847166975
15,740.0010648,181412597,0.9839269603
15,750.0007493,184338787,0.9827784331
15,760.0006583,186159560,0.9820428879
15,770.0004909,189626389,0.9807268274
15,780.0004601,191175331,0.980177774
15,790.0011125,194924509,0.9788412329
15,800.0008068,195815703,0.9784951122
15,810.0001771,199269835,0.9773426813
15,820.0002887,200785064,0.9768422771
15,830.0003097,203939361,0.9758125486
15,840.0011473,206070791,0.975065109
15,850.0006337,208907532,0.9741628043
15,860.0001938,211090021,0.9734482023
15,870.0004013,213804390,0.9725975308
15,880.0006325,216104009,0.9719393998
15,890.0008109,219097324,0.9710393397
15,900.0008719,221691258,0.9702428282
15,910.0010569,224112719,0.9694844889
15,920.0007391,226330249,0.9688373725
15,930.0003095,228478486,0.9682482409
15,940.0008686,231536684,0.9673461641
15,950.001153,233498278,0.966751364
15,960.000417,236554110,0.9659296488
15,970.0001118,237804917,0.9655708453
15,980.0003722,241242338,0.964629319
15,990.0001044,243642862,0.964006464
15,1000.000149,245927367,0.9634552265
15,1010.001191,248340904,0.9628175464
15,1020.000916,250946441,0.9621269773
15,1030.00009,253011406,0.9615950016
15,1040.000936,255790250,0.9609232287
15,1050.000273,257712051,0.9604385021
15,1060.000252,261084113,0.959677683
15,1070.000045,262730600,0.9593060567
15,1080.000644,266101527,0.958469362
15,1090.000758,268309371,0.9579787312
15,1100.000232,271118517,0.9573204296
15,1110.000576,272875736,0.9569406314
15,1120.0001,276135102,0.9562608703
15,1130.000022,277896088,0.9558578846
15,1140.000994,280800073,0.9552174239
15,1150.000513,282620321,0.9548820608
15,1160.001533,285979835,0.9541186514
15,1170.001006,287638247,0.9537373154
15,1180.000789,290669918,0.9530982266
15,1190.000226,292896015,0.952647459
15,1200.000503,295691127,0.9519763063
16,10.00109649,2411949,1.955106055
16,20.00095034,5244399,1.662750646
16,30.00015807,8255872,1.508034404
16,40.00071311,11333872,1.412787918
16,50.00001454,14367394,1.349167639
16,60.00028348,17379025,1.302466008
16,70.00053549,21034557,1.259660612
16,80.00097704,23887208,1.23303276
16,90.00116277,27007701,1.208997969
16,100.0004807,30363181,1.187535128
16,110.0001485,33417700,1.170833142
16,120.0005405,36525622,1.156314272
16,130.0001903,39710477,1.143291291
16,140.0014787,43279656,1.130531683
16,150.0000627,46250321,1.121100581
16,160.0002005,49329977,1.112269948
16,170.001009,52475113,1.103951349
16,180.0013664,55570110,1.096703055
16,190.00015,58697706,1.089885803
16,200.0004683,62027716,1.083354597
16,210.0014372,65197820,1.077649129
16,220.0013988,68439516,1.072284554
16,230.0005083,71470790,1.067523025
16,240.0014255,74705796,1.062776092
16,250.0002246,77918130,1.058426669
16,260.0001874,80997532,1.054490697
16,270.0014236,83901792,1.051014987
16,280.0004401,87165750,1.047384336
16,290.0014958,90430230,1.043876139
16,300.0013261,93581585,1.040811877
16,310.0005744,96770601,1.037777496
16,320.0014286,99638227,1.035175745
16,330.0008211,102955281,1.032292308
16,340.0010459,106197419,1.029656855
16,350.000031,109375884,1.027113935
16,360.0022051,112484382,1.024681741
16,370.0009472,115586578,1.022370258
16,380.0005903,118666890,1.020103082
16,390.0011137,122063770,1.017716409
16,400.0010345,125186861,1.015584983
16,410.0007837,128249675,1.0135674
16,420.0007043,131222780,1.01164196
16,430.000649,134538961,1.009557999
16,440.0003257,137629170,1.007678792
16,450.0009792,140980067,1.005719546
16,460.0008035,144059481,1.003982197
16,470.0013564,147319136,1.00214886
16,480.0002911,150365669,1.000485891
16,490.0017705,153578954,0.9988307619
16,500.0008271,156694194,0.9972120352
16,510.000212,159865600,0.9956346589
16,520.0002742,162963689,0.994158002
16,530.0009701,166195800,0.9926691184
16,540.0008993,169455777,0.9912247889
16,550.0005515,172655823,0.9898335755
16,560.0007288,175721953,0.9885072279
16,570.0004411,178669152,0.9872602344
16,580.0001216,182141713,0.9858472837
16,590.0009234,185152625,0.984672481
16,600.0000229,188447539,0.9833877996
16,610.0013661,191754853,0.9821617231
16,620.0008888,194923755,0.980988198
16,630.0000241,197869701,0.9799247051
16,640.0007055,200972089,0.9788573253
16,650.0001645,204178864,0.9777705652
16,660.0004559,207331825,0.9767184817
16,670.0003562,210586622,0.9756179473
16,680.0007663,213689187,0.9746037676
16,690.0004053,216679292,0.9736656036
16,700.000561,220130801,0.9726002061
16,710.0000205,223149425,0.9717037168
16,720.0000875,226560605,0.9706845361
16,730.0003717,229500414,0.9698327764
16,740.0011361,232652761,0.9689375798
16,750.0003452,235752061,0.9680609731
16,760.000618,238941465,0.9671800761
16,770.0009544,242201275,0.9663144722
16,780.000999,245213693,0.965524211
16,790.0008748,248449110,0.9646748489
16,800.0004301,251479244,0.9639021271
16,810.0002289,254879695,0.9630530903
16,820.0013046,257974625,0.9622791507
16,830.0008852,261086948,0.9615167461
16,840.0004916,264241180,0.9607805233
16,850.0064304,267186477,0.9600863445
16,860.0008829,270920042,0.9592070148
16,870.0004787,273649140,0.9585752093
16,880.0003967,276773379,0.9578771092
16,890.0010128,280001666,0.957131939
16,900.0010955,283178524,0.9564313519
16,910.0004003,286137847,0.9557905919
16,920.0000403,289561239,0.9550931276
16,930.0005445,292803423,0.9544359291
16,940.0008957,295681812,0.9538480762
16,950.0008821,299064154,0.9531464291
16,960.0012002,302269302,0.9524913957
16,970.0022972,305428854,0.9518626143
16,980.0006576,308523198,0.9512642753
16,990.0001769,311544196,0.9506959828
16,1000.000182,315188368,0.9499784596
16,1010.000538,317910125,0.9494709381
16,1020.000413,321170357,0.9488747825
16,1030.000854,324793900,0.9482183219
16,1040.000277,327579666,0.9477038273
16,1050.007105,330822504,0.9471271046
16,1060.000563,333792305,0.9465843277
16,1070.002076,337105495,0.9459981042
16,1080.000347,340331347,0.9454028289
16,1090.001307,343210923,0.9449275807
16,1100.000417,346388777,0.9443952915
16,1110.000541,349806480,0.9438173366
16,1120.000208,352923054,0.9433103045
16,1130.001323,355994544,0.9428140556
16,1140.000293,359437795,0.9422502143
16,1150.000487,362584341,0.9417422102
16,1160.00152,365445673,0.9412817656
16,1170.000634,368761500,0.9407650715
16,1180.000655,371859031,0.9402994881
16,1190.000186,374912789,0.9398032689
16,1200.000463,377929911,0.9393400308
17,10.00060678,31721,46.98217932
17,20.0009644,55549,36.19139468
17,30.0033052,79377,30.69474617
17,40.00007987,103205,27.21985433
17,50.0004189,127346,24.74163357
17,60.00043869,151174,22.89905126
17,70.00057602,171135,21.65606321
17,80.00119066,198830,20.24769551
17,90.00038552,222658,19.24555162
17,100.0009508,246491,18.38725141
17,110.0002563,274345,17.52172962
17,120.0019939,306066,16.67583292
17,130.0006478,325873,16.20683104
17,140.0003121,349860,15.69126317
17,150.000598,369667,15.30002747
17,160.0001297,401547,14.72811782
17,170.0031426,417487,14.46517185
17,180.0014393,441474,14.09532141
17,190.0012486,465302,13.75554346
17,200.0001671,493156,13.38704453
17,210.003118,517138,13.09382956
17,220.0031235,536945,12.86449589
17,230.0011122,564794,12.56300394
17,240.00161,588627,12.32007646
17,250.0016618,620343,12.01931068
17,260.0003731,652059,11.7396701
17,270.0002515,683780,11.47862241
17,280.0006084,711475,11.26485029
17,290.0035281,739483,11.06064568
17,300.0016174,763311,10.89562587
17,310.0008426,783118,10.76398481
17,320.0003116,811126,10.58602179
17,330.0002365,831087,10.46455524
17,340.0019169,847027,10.37053105
17,350.0002983,866834,10.25735448
17,360.0007651,902730,10.06179047
17,370.0009313,926409,9.938723505
17,380.0010028,934456,9.897970301
17,390.0007255,962151,9.761848509
17,400.0009563,985979,9.64920045
17,410.0008943,1009807,9.540460248
17,420.0021052,1041682,9.4007634
17,430.0007644,1065356,9.301066347
17,440.0008125,1085158,9.220236945
17,450.000735,1108991,9.125531316
17,460.0000308,1124772,9.064584602
17,470.0009904,1152934,8.958801958
17,480.002897,1180634,8.858346508
17,490.000881,1196569,8.802230539
17,500.0000973,1224110,8.707749723
17,510.0017111,1248092,8.627990075
17,520.000577,1275792,8.538516242
17,530.0009606,1295445,8.476764359
17,540.0005751,1323294,8.391735595
17,550.0004978,1343101,8.33276717
17,560.0007093,1371109,8.251581765
17,570.0006964,1390911,8.195721013
17,580.0003729,1418770,8.118854352
17,590.0001378,1438572,8.06574959
17,600.0003996,1466267,7.993179365
17,610.0008678,1474160,7.972811347
17,620.0001938,1497988,7.912443428
17,630.0010288,1521821,7.853381547
17,640.0007846,1549521,7.786451519
17,650.00019,1573200,7.730560312
17,660.0010829,1597028,7.675705779
17,670.0006092,1620856,7.622052338
17,680.0010293,1644679,7.569649602
17,690.0000958,1668358,7.518440087
17,700.0020163,1696053,7.460046213
17,710.0004299,1727610,7.395282038
17,720.0007308,1755459,7.33953133
17,730.0005407,1779287,7.292836745
17,740.000663,1803269,7.246795401
17,750.0009828,1826943,7.202148367
17,760.0009952,1850925,7.157869522
17,770.0001876,1882641,7.100564365
17,780.0002959,1894555,7.079397923
17,790.0015481,1906474,7.058362595
17,800.0010898,1926276,7.023969837
17,810.0003021,1950104,6.983227732
17,820.0024712,1973927,6.943277245
17,830.0013878,1997755,6.90397275
17,840.0003831,2025604,6.858931985
17,850.0000017,2057325,6.808691946
17,860.0005462,2077127,6.777937895
17,870.001529,2100806,6.741647917
17,880.0030093,2116746,6.717576993
17,890.0002043,2144754,6.67596765
17,900.0001628,2176475,6.62978551
17,910.000293,2204329,6.590047758
17,920.0004032,2236199,6.545537728
17,930.0000398,2272095,6.496490112
17,940.0000215,2295928,6.464512749
17,950.0004418,2319756,6.433065024
17,960.005312,2351323,6.39210265
17,970.0010664,2379023,6.356818057
17,980.0006258,2398989,6.331748413
17,990.0013149,2426525,6.297748835
17,1000.004594,2454379,6.263901916
17,1010.000172,2482079,6.23077714
17,1020.000302,2505907,6.202756516
17,1030.000555,2526027,6.179380506
17,1040.000764,2557902,6.14294164
17,1050.000374,2585602,6.111778165
17,1060.000135,2605558,6.089698577
17,1070.000828,2637279,6.055030343
17,1080.000618,2657235,6.033584378
17,1090.001019,2688961,5.999872279
17,1100.003976,2724703,5.962654627
17,1110.000057,2752562,5.934091058
17,1120.000223,2768656,5.917813035
17,1130.00021,2796192,5.890307128
17,1140.000315,2820174,5.866675389
17,1150.001852,2851890,5.835867372
17,1160.00041,2871851,5.816731679
17,1170.000055,2887945,5.801442157
17,1180.002233,2903721,5.78660541
17,1190.00018,2931575,5.760642196
17,1200.000603,2947356,5.746103734
19,10.00059342,22008,56.07980192
19,20.00008988,45807,42.71322351
19,30.0024085,73516,34.30935961
19,40.00157642,101270,29.61494787
19,50.00010753,132950,26.14341726
19,60.00022626,160849,23.99514612
19,70.01010275,186669,22.45261047
19,80.00122404,210265,21.27969363
19,90.00041819,234095,20.27506682
19,100.0009131,265695,19.15482548
19,110.0019507,295491,18.26318009
19,120.0028615,321371,17.57806929
19,130.0001266,345241,17.02284574
19,140.0015991,365192,16.59213522
19,150.0048652,393006,16.04827716
19,160.0009701,420685,15.55506836
19,170.000958,448545,15.10325341
19,180.0026424,474436,14.71763267
19,190.0008981,500292,14.36114713
19,200.000093,525969,14.03019461
19,210.000756,549791,13.74436564
19,220.0003874,571682,13.49661037
19,230.0010209,599536,13.19899474
19,240.0011549,623446,12.95948302
19,250.0012462,651226,12.6969769
19,260.0003176,678994,12.44968103
19,270.0003986,708890,12.20004896
19,280.0010233,730737,12.02667096
19,290.0004175,746537,11.9053718
19,300.0002222,774350,11.70257881
19,310.0008111,799957,11.52449042
19,320.0045557,827794,11.33962593
19,330.0013611,851635,11.18863813
19,340.0002227,881381,11.00898935
19,350.001142,909250,10.84807282
19,360.0005727,940795,10.67456881
19,370.0008502,966705,10.53786494
19,380.0017667,986642,10.43674997
19,390.0003452,1012493,10.3099173
19,400.0002577,1040293,10.17834571
19,410.0001178,1068127,10.05167749
19,420.0006642,1096095,9.9291626
19,430.0003519,1119832,9.828630047
19,440.0006158,1141715,9.73890235
19,450.0001707,1169613,9.627861649
19,460.0005639,1197300,9.521553884
19,470.0000257,1222974,9.426201884
19,480.0007374,1248822,9.333139468
19,490.0001991,1278670,9.229006976
19,500.000227,1306236,9.136163602
19,510.00143,1326229,9.070523307
19,520.0060599,1352025,8.988004685
19,530.0003052,1379697,8.901890094
19,540.0000525,1405579,8.823587182
19,550.0000172,1431300,8.748073403
19,560.0008113,1457098,8.674215471
19,570.000499,1486976,8.591003297
19,580.0000045,1510787,8.526415746
19,590.0005183,1544489,8.437731751
19,600.0005238,1570306,8.371588841
19,610.001585,1595990,8.307377463
19,620.0016401,1623657,8.239935316
19,630.0003979,1649403,8.17864713
19,640.0046632,1679196,8.109458224
19,650.0012522,1706916,8.046744468
19,660.0005784,1734558,7.985692964
19,670.0005918,1762343,7.925724027
19,680.0016551,1786049,7.875649343
19,690.0004902,1811844,7.822278749
19,700.0017974,1837718,7.76988035
19,710.0001113,1865636,7.714537168
19,720.0011365,13381436,31.07797663
19,730.0011299,13414993,31.03994699
19,740.0004725,13442603,31.00906946
19,750.0048735,13466211,30.98259943
19,760.0001049,13493820,30.95126223
19,770.0012369,13519527,30.92197086
19,780.0011213,13547324,30.89032839
19,790.0006866,13574891,30.85912497
19,800.0001042,13596655,30.83452309
19,810.0007997,13622280,30.80566509
19,820.0004923,13645933,30.77903285
19,830.002553,13669577,30.75249945
19,840.0008821,13699152,30.71941292
19,850.000627,13720884,30.69517216
19,860.0004795,13744546,30.6688368
19,870.0012989,13774107,30.63602359
19,880.0016425,13799838,30.60753912
19,890.000329,13823516,30.58140421
19,900.0001795,13849135,30.55320493
19,910.0009661,13878811,30.52063102
19,920.0005462,13904498,30.49251527
19,930.0011263,13928201,30.46663458
19,940.0002532,13957729,30.43448972
19,950.0021455,13977513,30.41300656
19,960.0007405,14003197,30.385178
19,970.0001862,14028794,30.35753218
19,980.0027502,14052371,30.33213389
19,990.0006917,14084017,30.29813273
19,1000.000829,14113726,30.26631857
19,1010.001391,14137321,30.24112787
19,1020.00078,14161007,30.21590216
19,1030.000328,14184686,30.1907488
19,1040.002132,14210408,30.16348465
19,1050.001155,14240026,30.13218618
19,1060.000834,14263626,30.10731152
19,1070.000872,14291299,30.07823053
19,1080.00023,14320925,30.04719097
19,1090.000431,14340689,30.02653065
19,1100.001166,14372392,29.99348074
19,1110.0008,14393961,29.97106267
19,1120.004135,14423384,29.94055991
19,1130.001327,14448919,29.91416339
19,1140.000165,14476487,29.88574207
19,1150.000706,14504140,29.85731013
19,1160.001403,14535553,29.82511208
19,1170.002655,14561260,29.7988388
19,1180.000271,14588856,29.77071133
19,1190.000346,14614458,29.74469235
19,1200.002093,14639975,29.71882718
20,10.00180578,20638,57.00528371
20,20.00109839,44968,42.86857885
20,30.00037313,72199,34.45526456
20,40.00208998,96097,30.23087325
20,50.00006819,119741,27.32299199
20,60.00079346,142556,25.2052865
20,70.00478959,166434,23.4847256
20,80.00351334,192462,21.97777872
20,90.00023317,215393,20.87999547
20,100.0008433,240263,19.86120158
20,110.0003152,264203,19.01659776
20,120.0004776,289918,18.22412414
20,130.0000622,313737,17.57312469
20,140.0012269,336520,17.01818627
20,150.0005953,2395506,36.26489408
20,160.0011272,2421615,36.07931352
20,170.000591,2447524,35.89131724
20,180.0005486,2469639,35.73248776
20,190.0002677,2492642,35.56962249
20,200.0003476,2516751,35.40117922
20,210.0047874,2539998,35.2408567
20,220.0007403,2565921,35.0644504
20,230.0012505,2590077,34.9023383
20,240.0059669,2615130,34.73632434
20,250.0021081,2638138,34.58583067
20,260.0011632,6369931,34.85457311
20,270.0010686,6392537,34.79439513
20,280.0003963,6418140,34.72604364
20,290.0000262,8502905,35.23905548
20,300.0035076,8524643,35.19498743
20,310.0001647,8550878,35.1417325
20,320.0006711,8574827,35.09323398
20,330.0001864,8597405,35.04749301
20,340.0022163,8624117,34.9935586
20,350.0017936,8647678,34.94613786
20,360.0027564,8671587,34.89824086
20,370.0019677,8696683,34.8481626
20,380.0011866,8722414,34.7970137
20,390.0028002,8749251,34.74388408
20,400.0011711,8772191,34.6986527
20,410.0022733,8796844,34.65022464
20,420.000998,8821569,34.60187097
20,430.0010715,10950926,34.90778128
20,440.0001562,10975841,34.86877865
20,450.000128,11002483,34.82677302
20,460.0011029,11026346,34.78928821
20,470.0006583,11053119,34.74733202
20,480.0002887,11076731,34.71043059
20,490.0001435,11102358,34.67055255
20,500.0001209,11127924,34.63087933
20,510.0006378,14846744,34.34313131
20,520.0037506,14870504,34.31615968
20,530.0007727,14893499,34.28978298
20,540.0016241,14918158,34.26172386
20,550.0009091,14942960,34.23348122
20,560.0004652,14966112,34.20714821
20,570.0004673,17065312,34.43824464
20,580.0005584,17090252,34.41412889
20,590.0002031,17114096,34.39034478
20,600.0023484,17138820,34.3656646
20,610.0009837,17159764,34.34477785
20,620.0012755,17184493,34.32016288
20,630.0003633,17209220,34.29561136
20,640.0007973,17231103,34.273917
20,650.0004086,17255988,34.24929505
20,660.0006979,17279558,34.22600891
20,670.0006142,17306597,34.19936182
20,680.0010266,17332035,34.17433986
20,690.0029185,17355938,34.15088721
20,700.0024314,17383595,34.12382031
20,710.0008161,19451098,34.32963564
20,720.0014374,19474995,34.30899871
20,730.00102,19501868,34.28560236
20,740.0005753,19528776,34.26210332
20,750.0017688,23269026,34.07378876
20,760.0000787,23294745,34.05524352
20,770.0008023,23322618,34.03528708
20,780.0005436,23352286,34.01386577
20,790.0005562,23377222,33.99581741
20,800.0010722,23402772,33.97736193
20,810.0001655,23427684,33.95936259
20,820.0000772,23452313,33.94159451
20,830.0015442,23478978,33.92238518
20,840.0006859,23502513,33.90545741
20,850.0042427,25563840,33.67070758
20,860.0003023,25589529,33.65385876
20,870.0006609,25616754,33.63635226
20,880.0045691,25640668,33.62097333
20,890.0009415,25666438,33.60416998
20,900.000936,25693329,33.58665413
20,910.0004478,25720156,33.56921389
20,920.0039444,25743939,33.5537578
20,930.0003304,25770115,33.53676735
20,940.0020854,25792985,33.52194784
20,950.0019217,25817519,33.50606368
20,960.0008364,25840237,33.49137605
20,970.000751,25865195,33.47526957
20,980.0031786,25891196,33.45851174
20,990.0004675,27958525,33.2195187
20,1000.003825,31635788,33.18806179
20,1010.000252,31661814,33.17484406
20,1020.001726,31688788,33.1610488
20,1030.002745,31714492,33.14770696
20,1040.001235,31739426,33.13477077
20,1050.000086,31763183,33.12241118
20,1060.000342,31787942,33.10956274
20,1070.007948,31812830,33.09667272
20,1080.001029,31837967,33.08364953
20,1090.000488,31864816,33.06975479
20,1100.00223,31890636,33.05642025
20,1110.003726,31915620,33.04353239
20,1120.006156,31939468,33.03123052
20,1130.001884,34040289,32.88073356
20,1140.001861,34064867,32.86907773
20,1150.006578,34090543,32.85678362
20,1160.000159,34116437,32.84437512
20,1170.001743,34144667,32.83084659
20,1180.000989,34170580,32.81844458
20,1190.00029,34193634,32.80742216
20,1200.000936,34219544,32.79503761
21,10.0019958,16156,60.03161496
21,20.00292253,33660,50.30711946
21,30.00239086,52238,41.01592041
21,40.00222731,505286,43.1719242
21,50.00103116,1112076,42.61616013
21,60.00042725,1131178,42.27005107
