Loaded data/movielens.npz
sync	n	d	k	alpha	beta	lamda	ptns	report	normalize	bold	method	data
False	8	1200	100	0.003	0.01	0.05	1	10	False	False	DSGD	data/movielens.npz
--------------------------------------------------
10.000765800476074	693441	2.456868902973764
20.00048303604126	1521160	2.1916291319793975
30.00082230567932	2540165	1.9656519899777982
40.000407695770264	3367611	1.8551600341785535
50.000237703323364	4509684	1.7368428268203207
60.0001003742218	5312373	1.6803708744126706
70.00087070465088	6198606	1.6243053586887368
80.00052762031555	7106618	1.577441948679411
90.00050163269043	8011721	1.5371486852174168
100.00133490562439	9042360	1.4967499930979467
110.00058937072754	9858271	1.4682804552901854
120.00090551376343	12644117	1.477209378795669
130.00001788139343	13572931	1.4554771727804265
140.00111603736877	14530100	1.4338118212167466
150.00094866752625	15412065	1.4152018386708585
160.00017309188843	16270782	1.3982136265830003
170.00138139724731	17161638	1.3818081867140024
180.00101828575134	18192869	1.3638124815017352
190.00088715553284	19090024	1.3498087822674416
200.00040817260742	19820090	1.339016567811164
210.00102996826172	20718995	1.3259533162370136
220.0003855228424	21724164	1.312229413275381
230.0010631084442	22624198	1.3013364374900571
240.00048422813416	25463815	1.2848672590284447
250.0009503364563	26424706	1.2748065899740577
260.0004961490631	27346977	1.2659056848151102
270.0001850128174	28286743	1.256928820646779
280.0000445842743	29175134	1.2488242611179787
290.0012881755829	30103375	1.2404422448736812
300.0006675720215	30931781	1.2338252537408485
310.00067162513733	31810130	1.226478983838612
320.00058674812317	32839383	1.2184361039617062
330.00050687789917	33850965	1.21070923330797
340.0014216899872	34626385	1.2051249834065136
350.0007412433624	37444030	1.1966634138492065
360.00067496299744	38516631	1.1899352442846765
370.0016043186188	39382464	1.185016647595518
380.0000765323639	40270789	1.1798071543172441
390.0010275840759	41203615	1.174528643520235
400.0009367465973	42054029	1.1697124959136782
410.0005292892456	43038084	1.164377752460499
420.000919342041	43958654	1.1594428082710326
430.00058579444885	44841699	1.154909551829181
440.00112438201904	45771916	1.1502035370341144
450.0001177787781	46769683	1.1452535727400455
460.00094389915466	47669062	1.1409228521897763
470.00021481513977	50502992	1.1364349274604681
480.00079894065857	51551197	1.1320158848324784
490.0001440048218	52442672	1.1283484517971607
500.00004053115845	53344158	1.1246588271340399
510.0003206729889	54235051	1.1209845807776795
520.0004713535309	55133722	1.1174195729538166
530.0002346038818	56003090	1.114252830477554
540.0006930828094	56915736	1.1107204989568684
550.0005328655243	57828771	1.107380719467591
560.0004999637604	58830615	1.103717887045083
570.00039935112	59739520	1.1004620782547117
580.0003001689911	60569726	1.0974546889365904
590.0002455711365	63408993	1.0912072872041623
600.0008308887482	64330342	1.0882422694917153
610.0004625320435	65344849	1.0850480841322954
620.0009047985077	66225335	1.0823690623657323
630.0004558563232	67161281	1.079543355358155
640.0001239776611	68027688	1.0769955246007132
650.0007009506226	69085367	1.0738793722516329
660.0002508163452	69967622	1.0712894815754719
670.0015206336975	70857215	1.0687292911166968
680.0002183914185	71757168	1.0662191461237387
690.0001623630524	72655526	1.0637437289550633
700.000581741333	73670270	1.0609863064870992
710.0006237030029	76474461	1.0605336911601557
720.000773191452	77413028	1.0581338566061413
730.0000703334808	78458789	1.0555408062972613
740.0005209445953	79204182	1.0536162552877182
750.0003354549408	80078293	1.0514372524701603
760.0002746582031	81130318	1.0489366061218546
770.000937461853	81880599	1.0470322022562777
780.0005764961243	82907061	1.044585139250474
790.0001044273376	83776146	1.042543285415021
800.0011973381042	84674851	1.0404700003591247
810.000705242157	85574528	1.0383980688789265
820.000435590744	88393031	1.034919237297952
830.0005955696106	89520891	1.0325493110281647
840.0004539489746	90218434	1.031078667643113
850.0011703968048	91247127	1.028919564224735
860.000474691391	92164303	1.0270313453126523
870.0006458759308	93015852	1.0252820091465022
880.0010061264038	93940092	1.0233749058979615
890.0014624595642	94938806	1.02137519069686
900.0008723735809	95827182	1.0196862247856642
910.0010204315186	96701477	1.018027708991223
920.0007221698761	97655794	1.0161409144560263
930.0013089179993	98535318	1.014461835758413
940.0009639263153	101470073	1.0115727444307832
950.0008771419525	102341282	1.0099791641910196
960.000559091568	103177389	1.0084333118921247
970.0026752948761	104121764	1.006746738625599
980.0005941390991	104979638	1.0052958665754086
990.0010783672333	105862934	1.0037210163693646
1000.0006079673767	106900415	1.00200048033179
1010.0008308887482	107792176	1.0004821441470448
1020.0000019073486	108724337	0.9989043964552768
1030.0004031658173	109560132	0.9974661206771562
1040.0002732276917	110595021	0.995768514722162
1050.0008120536804	111514303	0.9942742559099315
1060.0003697872162	114321392	0.9925150067532693
1070.000410079956	115205061	0.9911413645027634
1080.0008099079132	116120144	0.9896914015214054
1090.0000734329224	117129741	0.9881715437353312
1100.0004527568817	118046817	0.9867835862478128
1110.0010478496552	118787248	0.9856149021023962
1120.0011608600616	119684047	0.9842735149900093
1130.0005135536194	120695410	0.9827648331532053
1140.004135131836	121611891	0.9814079213509308
1150.000524520874	122529188	0.9800353937342985
1160.000780582428	123391850	0.9787789071978051
1170.0007474422455	126218972	0.980253836998298
1180.0001420974731	127223558	0.9788612413364463
1190.0004467964172	128062136	0.9776827262067119
1200.0003538131714	128991562	0.9763909243058395
